time,Open,High,Low,Close,Volume
2026-09-17 23:00:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:01:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:02:00+00:00,1.3359874486923218,1.3359874486923218,1.3359874486923218,1.3359874486923218,0.0
2026-09-17 23:03:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:04:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:05:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:06:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:07:00+00:00,1.3359339237213135,1.3359339237213135,1.3359339237213135,1.3359339237213135,0.0
2026-09-17 23:08:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:09:00+00:00,1.3359874486923218,1.3359874486923218,1.3359874486923218,1.3359874486923218,0.0
2026-09-17 23:10:00+00:00,1.336023211479187,1.336023211479187,1.336023211479187,1.336023211479187,0.0
2026-09-17 23:11:00+00:00,1.336023211479187,1.336023211479187,1.336023211479187,1.336023211479187,0.0
2026-09-17 23:12:00+00:00,1.336023211479187,1.336023211479187,1.336023211479187,1.336023211479187,0.0
2026-09-17 23:13:00+00:00,1.3359874486923218,1.3359874486923218,1.3359874486923218,1.3359874486923218,0.0
2026-09-17 23:14:00+00:00,1.3359874486923218,1.3359874486923218,1.3359874486923218,1.3359874486923218,0.0
2026-09-17 23:15:00+00:00,1.3360053300857544,1.3360053300857544,1.3360053300857544,1.3360053300857544,0.0
2026-09-17 23:16:00+00:00,1.3358982801437378,1.3358982801437378,1.3358982801437378,1.3358982801437378,0.0
2026-09-17 23:17:00+00:00,1.3358982801437378,1.3358982801437378,1.3358982801437378,1.3358982801437378,0.0
2026-09-17 23:18:00+00:00,1.3359339237213135,1.3359339237213135,1.3359339237213135,1.3359339237213135,0.0
2026-09-17 23:19:00+00:00,1.3359161615371704,1.3359161615371704,1.3359161615371704,1.3359161615371704,0.0
2026-09-17 23:20:00+00:00,1.3358982801437378,1.3358982801437378,1.3358982801437378,1.3358982801437378,0.0
2026-09-17 23:21:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:22:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:23:00+00:00,1.3359874486923218,1.3359874486923218,1.3359874486923218,1.3359874486923218,0.0
2026-09-17 23:24:00+00:00,1.336023211479187,1.336023211479187,1.336023211479187,1.336023211479187,0.0
2026-09-17 23:25:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:26:00+00:00,1.3359695672988892,1.3359695672988892,1.3359695672988892,1.3359695672988892,0.0
2026-09-17 23:27:00+00:00,1.3359161615371704,1.3359161615371704,1.3359161615371704,1.3359161615371704,0.0
2026-09-17 23:28:00+00:00,1.3359339237213135,1.3359339237213135,1.3359339237213135,1.3359339237213135,0.0
2026-09-17 23:29:00+00:00,1.3359339237213135,1.3359339237213135,1.3359339237213135,1.3359339237213135,0.0
2026-09-17 23:30:00+00:00,1.335951805114746,1.335951805114746,1.335951805114746,1.335951805114746,0.0
2026-09-17 23:31:00+00:00,1.3358803987503052,1.3358803987503052,1.3358803987503052,1.3358803987503052,0.0
2026-09-17 23:32:00+00:00,1.3358447551727295,1.3358447551727295,1.3358447551727295,1.3358447551727295,0.0
2026-09-17 23:33:00+00:00,1.3358447551727295,1.3358447551727295,1.3358447551727295,1.3358447551727295,0.0
2026-09-17 23:34:00+00:00,1.335862636566162,1.335862636566162,1.335862636566162,1.335862636566162,0.0
